App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:06:25 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
52988,1,53277,1854884,53275,0,53286,29,
53085,1,53385,1854844,53377,0,53417,33,
53186,1,53478,1854880,53476,0,53485,69,
53286,1,53578,1854996,53577,0,53587,36,
53417,1,53679,1854788,53678,0,53685,35,
53485,1,53780,1854920,53779,0,53787,24,
53587,1,53880,1855056,53878,0,53887,43,
53685,1,53980,1855404,53979,0,53987,25,
53787,1,54081,1855528,54079,0,54095,26,
53887,1,54184,1855672,54183,0,54194,39,
53987,1,54285,1855788,54284,0,54293,27,
54095,1,54385,1855944,54384,0,54394,31,
54195,1,54486,1855692,54484,0,54501,29,
54293,1,54586,1855748,54585,0,54597,13,
54395,1,54687,1855024,54685,0,54695,9,
54501,1,54787,1855048,54786,0,54797,5,
54597,1,54887,1855256,54886,0,54903,14,
54695,1,54990,1855168,54987,0,55003,21,
54798,1,55087,1854960,55086,0,55100,13,
54903,1,55188,1855012,55187,0,55202,28,
55003,1,55288,1855060,55287,0,55297,34,
55100,1,55389,1855068,55388,0,55399,33,
55202,1,55490,1855068,55488,0,55515,29,
55297,1,55589,1855120,55588,0,55598,40,
55399,1,55690,1855244,55689,0,55700,28,
55519,1,55791,1855108,55789,0,55800,35,
55599,1,55891,1855244,55890,0,55902,32,
55701,1,55995,1855364,55993,0,56004,23,
55800,1,56094,1855232,56093,0,56101,36,
55902,1,56194,1855288,56193,0,56200,36,
56004,1,56294,1855288,56293,0,56303,29,
56102,1,56394,1855504,56393,0,56403,25,
56201,1,56498,1855728,56496,0,56521,28,
56303,1,56596,1855652,56595,0,56605,34,
56403,1,56699,1855780,56696,0,56721,34,
56522,1,56797,1855532,56796,0,56810,21,
