App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 02:13:55 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
47711,1,47805,1868584,47804,0,47811,7,
47811,1,47905,1868636,47904,0,47913,4,
47913,1,48006,1868688,48005,0,48013,1,
48014,1,48107,1868688,48106,0,48115,2,
48115,1,48208,1868740,48207,0,48224,3,
48224,1,48309,1868428,48307,0,48314,11,
48314,1,48412,1868480,48411,0,48418,3,
48418,1,48511,1868480,48510,0,48517,4,
48518,1,48612,1868536,48611,0,48619,3,
48619,1,48713,1868596,48711,0,48719,3,
48720,1,48814,1868656,48813,0,48820,6,
48821,1,48915,1868656,48913,0,48922,5,
48922,1,49016,1868656,49014,0,49032,0,
49034,1,49116,1868628,49115,0,49121,12,
49121,1,49217,1868680,49216,0,49224,2,
49224,1,49318,1868680,49317,0,49326,4,
49326,1,49419,1868712,49418,0,49425,6,
49425,1,49520,1868764,49519,0,49527,4,
49528,1,49621,1868824,49619,0,49629,1,
49629,1,49721,1868824,49720,0,49732,3,
49732,1,49823,1868460,49821,0,49831,11,
49832,1,49923,1868460,49922,0,49929,4,
49930,1,50024,1868516,50023,0,50030,3,
50031,1,50125,1868576,50124,0,50131,3,
50132,1,50226,1868576,50224,0,50232,4,
50232,1,50327,1868636,50325,0,50333,3,
50333,1,50426,1868728,50425,0,50431,16,
50431,1,50528,1868728,50527,0,50543,3,
50543,1,50628,1868588,50627,0,50636,6,
50636,1,50733,1868588,50730,0,50747,3,
50748,1,50831,1868640,50830,0,50837,6,
50837,1,50931,1868696,50930,0,50938,6,
50938,1,51032,1868752,51031,0,51038,3,
51039,1,51133,1868752,51132,0,51139,2,
51140,1,51234,1868812,51233,0,51241,1,
51241,1,51335,1868460,51333,0,51343,13,
51343,1,51436,1868404,51434,0,51442,7,
51442,1,51539,1868464,51537,0,51548,6,
51548,1,51637,1868464,51636,0,51643,1,
51644,1,51738,1868524,51737,0,51745,2,
51745,1,51839,1868584,51838,0,51845,5,
51845,1,51940,1868584,51939,0,51946,4,
51946,1,52041,1868644,52039,0,52053,3,
52054,1,52141,1868504,52140,0,52149,2,
52149,1,52242,1868556,52241,0,52250,4,
52251,1,52344,1868616,52342,0,52351,4,
52351,1,52444,1868628,52443,0,52456,3,
52456,1,52545,1868316,52544,0,52551,4,
52552,1,52646,1868436,52644,0,52652,3,
52653,1,52746,1868616,52745,0,52756,3,
52756,1,52847,1868320,52846,0,52854,13,
52855,1,52948,1868268,52947,0,52955,4,
52956,1,53049,1868324,53048,0,53055,1,
53056,1,53150,1868376,53149,0,53156,3,
53157,1,53252,1868436,53250,0,53269,3,
53269,1,53352,1868476,53350,0,53361,8,
53362,1,53453,1868564,53451,0,53462,4,
53462,1,53553,1868564,53551,0,53564,4,
53564,1,53654,1868484,53652,0,53661,7,
53661,1,53704,1868484,53703,0,53708,5,
53709,1,53805,1868484,53804,0,53812,5,
53812,1,53906,1868484,53904,0,53912,5,
53912,1,54006,1868536,54005,0,54013,3,
54013,1,54107,1868536,54106,0,54115,1,
54115,1,54209,1868588,54207,0,54216,4,
54217,1,54309,1868348,54307,0,54314,9,
54314,1,54409,1868392,54408,0,54416,4,
54416,1,54510,1868392,54509,0,54520,4,
54521,1,54610,1868512,54609,0,54617,3,
54617,1,54711,1868564,54710,0,54719,3,
54719,1,54812,1868564,54811,0,54819,6,
54820,1,54913,1868624,54911,0,54921,5,
54921,1,55015,1868676,55014,0,55033,3,
55034,1,55115,1868588,55113,0,55129,8,
55130,1,55215,1868536,55213,0,55227,9,
55227,1,55316,1868588,55314,0,55325,4,
55325,1,55417,1868664,55415,0,55424,5,
55424,1,55517,1868716,55516,0,55524,3,
55525,1,55618,1868768,55617,0,55626,4,
55626,1,55720,1868768,55719,0,55728,4,
55730,1,55823,1868408,55818,0,55829,13,
55830,1,55921,1868468,55919,0,55927,3,
55927,1,56021,1868520,56020,0,56028,0,
56029,1,56125,1868520,56123,0,56137,4,
56138,1,56223,1868520,56222,0,56230,3,
56230,1,56324,1868580,56323,0,56330,6,
56331,1,56425,1868648,56423,0,56432,4,
56432,1,56525,1868700,56524,0,56534,4,
56534,1,56626,1868500,56625,0,56633,7,
56633,1,56727,1868556,56726,0,56733,4,
56734,1,56828,1868616,56827,0,56834,3,
56835,1,56929,1868616,56927,0,56937,4,
