App,Package,Start Time,Duration,Filename
"System",,"May 30, 2018 @ 10:18:47 AM","1 min 1 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
45858,1,45851,1883460,45849,0,45857,3,
45958,1,45951,1883460,45950,0,45958,1,
46059,1,46052,1883460,46051,0,46058,3,
46159,1,46152,1883460,46151,0,46159,3,
46262,1,46253,1883584,46252,0,46261,6,
46366,1,46357,1883584,46354,0,46366,8,
46462,1,46455,1883584,46454,0,46461,4,
46563,1,46556,1883088,46554,0,46562,3,
46664,1,46656,1883088,46655,0,46663,4,
46764,1,46757,1883080,46756,0,46764,1,
46865,1,46858,1883052,46857,0,46865,3,
46966,1,46959,1882988,46957,0,46966,6,
47067,1,47060,1882988,47058,0,47067,2,
47178,1,47161,1882988,47159,0,47178,4,
47268,1,47261,1883112,47260,0,47268,2,
47370,1,47361,1883112,47360,0,47369,3,
47473,1,47463,1883236,47461,0,47473,3,
47571,1,47563,1883360,47562,0,47571,13,
47673,1,47665,1883484,47664,0,47672,2,
47773,1,47765,1883484,47763,0,47772,1,
47873,1,47865,1883460,47864,0,47873,3,
47974,1,47966,1883460,47965,0,47973,4,
48081,1,48067,1883460,48065,0,48081,2,
48178,1,48169,1883460,48167,0,48177,8,
48276,1,48268,1883460,48267,0,48276,2,
48378,1,48369,1883460,48368,0,48377,4,
48478,1,48470,1883460,48468,0,48477,2,
48580,1,48571,1883460,48569,0,48580,3,
48681,1,48672,1883460,48670,0,48681,4,
48780,1,48773,1883460,48771,0,48780,20,
48887,1,48877,1883460,48874,0,48887,3,
48981,1,48973,1883584,48971,0,48980,1,
49080,1,49073,1883584,49072,0,49080,3,
49182,1,49174,1883584,49173,0,49182,5,
49284,1,49275,1883584,49274,0,49284,3,
49382,1,49376,1883584,49375,0,49381,7,
49485,1,49477,1883584,49476,0,49484,2,
49586,1,49578,1883584,49577,0,49586,1,
49693,1,49679,1883584,49677,0,49693,4,
49792,1,49779,1883584,49778,0,49790,1,
49889,1,49880,1883584,49879,0,49889,4,
49986,1,49980,1883384,49979,0,49986,10,
50089,1,50082,1883384,50081,0,50088,4,
50191,1,50182,1883508,50181,0,50191,3,
50291,1,50283,1883508,50282,0,50290,4,
50393,1,50383,1883508,50382,0,50392,3,
50494,1,50484,1883632,50483,0,50494,5,
50601,1,50587,1883756,50586,0,50600,7,
50694,1,50686,1883756,50685,0,50694,1,
50796,1,50786,1883708,50785,0,50796,8,
50895,1,50887,1883700,50886,0,50895,4,
50997,1,50987,1883700,50986,0,50997,5,
51099,1,51088,1883700,51087,0,51099,3,
51198,1,51189,1883824,51188,0,51197,7,
51304,1,51290,1883824,51288,0,51304,4,
51398,1,51391,1883824,51389,0,51398,2,
51498,1,51492,1883944,51491,0,51498,5,
51600,1,51593,1883944,51591,0,51599,3,
51703,1,51692,1884068,51691,0,51703,3,
51801,1,51794,1884180,51792,0,51800,4,
51902,1,51894,1883952,51893,0,51901,4,
52002,1,51994,1884008,51993,0,52002,4,
52109,1,52095,1884064,52094,0,52109,1,
52204,1,52197,1884064,52195,0,52204,3,
52305,1,52297,1884064,52296,0,52305,3,
52402,1,52398,1883864,52396,0,52402,12,
52505,1,52498,1883864,52497,0,52504,3,
52606,1,52599,1883988,52598,0,52605,4,
52707,1,52700,1883988,52699,0,52706,1,
52808,1,52801,1883980,52800,0,52807,3,
52917,1,52901,1883892,52900,0,52916,2,
53011,1,53003,1883952,53001,0,53010,7,
53112,1,53103,1883952,53102,0,53112,4,
53212,1,53204,1883952,53202,0,53212,3,
53314,1,53305,1884076,53304,0,53314,4,
53414,1,53406,1884200,53405,0,53413,3,
53525,1,53507,1884200,53506,0,53524,3,
53617,1,53610,1884216,53607,0,53617,10,
53718,1,53709,1884340,53708,0,53718,8,
53818,1,53810,1884292,53808,0,53818,3,
53918,1,53911,1884292,53909,0,53918,6,
54018,1,54012,1884416,54010,0,54018,10,
54120,1,54112,1884540,54111,0,54119,4,
54226,1,54213,1884664,54211,0,54225,1,
54323,1,54314,1884788,54312,0,54323,8,
54421,1,54414,1884912,54413,0,54420,1,
54522,1,54516,1884912,54514,0,54522,1,
54623,1,54616,1884912,54615,0,54622,4,
54724,1,54717,1885036,54716,0,54724,3,
54828,1,54818,1885036,54817,0,54828,5,
54924,1,54919,1885036,54917,0,54924,6,
55027,1,55019,1885160,55018,0,55027,5,
55129,1,55121,1885160,55119,0,55129,1,
55228,1,55221,1885160,55219,0,55228,4,
55328,1,55322,1885284,55320,0,55328,4,
55434,1,55423,1885284,55422,0,55433,4,
55530,1,55523,1885532,55522,0,55530,4,
55632,1,55624,1885532,55623,0,55631,8,
55731,1,55725,1885532,55724,0,55731,1,
55834,1,55826,1884852,55825,0,55834,4,
55935,1,55927,1884904,55926,0,55934,1,
56039,1,56028,1884904,56026,0,56039,0,
56134,1,56128,1884804,56127,0,56133,11,
56233,1,56228,1884860,56227,0,56233,6,
56334,1,56329,1884912,56329,0,56334,4,
56438,1,56431,1884972,56430,0,56437,0,
56539,1,56532,1884972,56531,0,56538,3,
56643,1,56632,1885032,56631,0,56643,1,
56741,1,56733,1885052,56732,0,56741,12,
56846,1,56834,1884956,56833,0,56845,1,
56944,1,56935,1884956,56933,0,56943,7,
57042,1,57036,1885008,57034,0,57042,10,
